Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,Latitude,Longitude
India,radaur,158,Unhealthy,3,Good,139,Unhealthy for Sensitive Groups,1,Good,158,Unhealthy,30.02706,77.15177
India,radaur,158,Unhealthy,3,Good,139,Unhealthy for Sensitive Groups,1,Good,158,Unhealthy,29.7012,77.28894
Pakistan,radhan,158,Unhealthy,1,Good,50,Good,1,Good,158,Unhealthy,31.7425,75.29084
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.79776,73.58545
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,18.62292,73.80696
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,17.4694,75.00771
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.50517,78.01517
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.51293,78.22614
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.39413,78.02016
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,19.06161,76.14312
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,19.00964,76.79651
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.21042,78.15262
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.06566,78.32809
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.0429,78.54805
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.24949,78.72705
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,21.30691,76.06216
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,21.45972,76.76493
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.79666,76.32613
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.87152,77.70518
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.62974,77.57502
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.61696,77.68986
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.50042,77.60932
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.79452,77.82847
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,21.3624,77.86677
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,21.02222,77.76309
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.36828,77.33904
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.20283,77.49843
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.05073,77.87112
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.42171,77.86357
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.28216,77.85277
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,19.90455,78.94987
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.37027,78.50361
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.06875,79.03513
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,19.76516,77.7853
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,21.85068,74.19125
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.86312,74.8021
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.5315,74.9352
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.09702,74.06307
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.10397,74.40274
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.50406,75.2337
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.54871,75.14309
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.28311,75.6825
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.38731,74.94887
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,21.16271,75.47513
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.83585,75.06823
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,21.55205,74.05322
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,21.17974,74.6884
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,21.29369,74.89288
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,19.79292,79.0246
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,21.11498,75.64942
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,21.01833,75.73471
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.17153,75.57566
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.08958,75.66584
India,pimpri,118,Unhealthy for Sensitive Groups,2,Good,30,Good,2,Good,118,Unhealthy for Sensitive Groups,20.66424,75.89963
India,piravam,81,Moderate,1,Good,24,Good,1,Good,81,Moderate,9.86667,76.5
Finland,pori,30,Good,1,Good,30,Good,1,Good,15,Good,24.70316,81.2109
Finland,pori,30,Good,1,Good,30,Good,1,Good,15,Good,24.38289,81.47086
Finland,pori,30,Good,1,Good,30,Good,1,Good,15,Good,24.37234,81.70717
Finland,pori,30,Good,1,Good,30,Good,1,Good,15,Good,24.07822,81.90948
Finland,pori,30,Good,1,Good,30,Good,1,Good,15,Good,24.17656,80.52819
Finland,pori,30,Good,1,Good,30,Good,1,Good,15,Good,24.49774,82.479
Finland,pori,30,Good,1,Good,30,Good,1,Good,15,Good,24.48704,80.75072
Finland,pori,30,Good,1,Good,30,Good,1,Good,15,Good,24.04476,80.90913
India,darbhanga,247,Very Unhealthy,3,Good,162,Unhealthy,1,Good,247,Very Unhealthy,26.15216,85.89707
Pakistan,dhadar,157,Unhealthy,1,Good,89,Moderate,0,Good,157,Unhealthy,31.87949,75.71608
India,dharmapuri,60,Moderate,1,Good,31,Good,1,Good,60,Moderate,12.1277,78.15794
India,dharmapuri,60,Moderate,1,Good,31,Good,1,Good,60,Moderate,19.31239,76.74274
India,dharmapuri,60,Moderate,1,Good,31,Good,1,Good,60,Moderate,18.08755,83.41239
India,dharmapuri,60,Moderate,1,Good,31,Good,1,Good,60,Moderate,14.4129,77.76133
India,dharmapuri,60,Moderate,1,Good,31,Good,1,Good,60,Moderate,15.03809,77.25792
India,dharmapuri,60,Moderate,1,Good,31,Good,1,Good,60,Moderate,14.70006,77.1645
India,dharmapuri,60,Moderate,1,Good,31,Good,1,Good,60,Moderate,13.10464,78.64798
India,dharmapuri,60,Moderate,1,Good,31,Good,1,Good,60,Moderate,12.02727,79.44458
India,dharmapuri,60,Moderate,1,Good,31,Good,1,Good,60,Moderate,11.93987,79.7754
Pakistan,digri,153,Unhealthy,1,Good,40,Good,0,Good,153,Unhealthy,25.58229,81.89895
Pakistan,digri,153,Unhealthy,1,Good,40,Good,0,Good,153,Unhealthy,25.58827,81.89989
Pakistan,digri,153,Unhealthy,1,Good,40,Good,0,Good,153,Unhealthy,26.74574,84.00723
Pakistan,digri,153,Unhealthy,1,Good,40,Good,0,Good,153,Unhealthy,28.67992,79.74217
Pakistan,digri,153,Unhealthy,1,Good,40,Good,0,Good,153,Unhealthy,26.98194,79.47088
Pakistan,digri,153,Unhealthy,1,Good,40,Good,0,Good,153,Unhealthy,23.05115,85.36105
Pakistan,digri,153,Unhealthy,1,Good,40,Good,0,Good,153,Unhealthy,22.92536,85.08611
Pakistan,digri,153,Unhealthy,1,Good,40,Good,0,Good,153,Unhealthy,22.83295,85.01978
India,harur,67,Moderate,1,Good,26,Good,1,Good,67,Moderate,32.37535,75.64574
India,tekkali,155,Unhealthy,3,Good,82,Moderate,1,Good,155,Unhealthy,18.6057,84.23546
India,tekkali,155,Unhealthy,3,Good,82,Moderate,1,Good,155,Unhealthy,18.20262,83.39379
India,tekkali,155,Unhealthy,3,Good,82,Moderate,1,Good,155,Unhealthy,18.10982,83.70436
India,jabalpur,170,Unhealthy,1,Good,38,Good,0,Good,170,Unhealthy,23.16697,79.95006
India,jabalpur,170,Unhealthy,1,Good,38,Good,0,Good,170,Unhealthy,22.73838,78.85388
India,jabalpur,170,Unhealthy,1,Good,38,Good,0,Good,170,Unhealthy,21.42858,82.72733
India,jabalpur,170,Unhealthy,1,Good,38,Good,0,Good,170,Unhealthy,27.82971,79.58053
India,jabalpur,170,Unhealthy,1,Good,38,Good,0,Good,170,Unhealthy,22.53202,76.54157
India,jabalpur,170,Unhealthy,1,Good,38,Good,0,Good,170,Unhealthy,20.701,84.47735
India,jahanabad,168,Unhealthy,4,Good,168,Unhealthy,1,Good,156,Unhealthy,23.71503,75.53059
Brazil,itagi,25,Good,0,Good,9,Good,1,Good,25,Good,17.174,76.54597
Brazil,itagi,25,Good,0,Good,9,Good,1,Good,25,Good,16.38032,76.0021
India,udupi,80,Moderate,1,Good,25,Good,0,Good,80,Moderate,13.33467,74.74617
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,23.80777,80.93805
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,23.52473,80.83716
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,23.40694,78.67576
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,22.75972,74.07255
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,21.94658,82.0974
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,21.22184,81.85078
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,23.28422,79.94974
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,23.31464,79.98755
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,23.37031,79.98979
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,23.4341,79.93654
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,23.05868,79.77794
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,27.66232,79.87584
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,27.49201,79.90275
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,24.4477,77.32921
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,26.20545,79.85838
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,25.68763,79.63497
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,24.45468,78.52812
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,22.93774,78.27716
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,24.72139,81.6585
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,23.01843,79.13396
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,24.28722,80.14634
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,23.56984,79.58485
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,23.95507,79.93814
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,22.20943,79.28663
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,25.12515,82.54026
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,25.02508,82.67883
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,25.10586,82.70282
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,24.69351,82.32939
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,27.65261,81.80012
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,26.83721,81.29231
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,27.11981,80.97168
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,27.21294,80.9802
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,27.15852,81.73224
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,27.25499,81.8547
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,26.85317,82.22274
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,26.78044,82.46282
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,26.67412,82.73687
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,26.61794,82.73929
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,26.1336,82.67091
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,26.5595,82.95226
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,26.52094,82.99232
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,25.9416,81.50178
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,23.90273,80.11327
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,23.20251,80.07231
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,23.1202,80.00244
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,23.08357,80.17149
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,23.00153,80.38493
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,23.75086,80.56639
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,23.09129,80.63373
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,22.73614,80.38911
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,27.97337,80.94852
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,22.70229,81.15157
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,22.13801,81.65386
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,22.4598,81.96555
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,22.20472,81.90167
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,21.85795,81.44744
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,21.93961,81.94741
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,21.35943,82.92695
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,27.45815,81.44278
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,27.46336,81.44348
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,23.25527,73.85911
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,22.88064,76.48514
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,28.40012,79.86259
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,27.98215,80.03437
India,umaria,163,Unhealthy,2,Good,92,Moderate,0,Good,163,Unhealthy,27.96828,80.34627
India,govindgarh,307,Hazardous,1,Good,45,Good,0,Good,307,Hazardous,27.50423,76.99938
India,govindgarh,307,Hazardous,1,Good,45,Good,0,Good,307,Hazardous,26.45294,74.38255
India,govindgarh,307,Hazardous,1,Good,45,Good,0,Good,307,Hazardous,24.37845,81.29644
India,govindgarh,307,Hazardous,1,Good,45,Good,0,Good,307,Hazardous,29.50714,77.07119
India,govindgarh,307,Hazardous,1,Good,45,Good,0,Good,307,Hazardous,29.64561,77.19822
India,govindgarh,307,Hazardous,1,Good,45,Good,0,Good,307,Hazardous,30.86225,75.94817
India,govindgarh,307,Hazardous,1,Good,45,Good,0,Good,307,Hazardous,27.24775,75.65068
India,govindgarh,307,Hazardous,1,Good,45,Good,0,Good,307,Hazardous,30.32285,78.01467
India,govindgarh,307,Hazardous,1,Good,45,Good,0,Good,307,Hazardous,22.87608,79.62713
India,govindgarh,307,Hazardous,1,Good,45,Good,0,Good,307,Hazardous,27.80853,78.49748
India,govindgarh,307,Hazardous,1,Good,45,Good,0,Good,307,Hazardous,25.65194,78.55139
India,tal,155,Unhealthy,1,Good,39,Good,0,Good,155,Unhealthy,32.26135,76.2028
Israel,tamra,92,Moderate,2,Good,52,Moderate,8,Good,92,Moderate,22.68769,84.50995
Israel,tamra,92,Moderate,2,Good,52,Moderate,8,Good,92,Moderate,24.54641,81.6648
Israel,tamra,92,Moderate,2,Good,52,Moderate,8,Good,92,Moderate,24.56035,81.67573
Israel,tamra,92,Moderate,2,Good,52,Moderate,8,Good,92,Moderate,24.44112,81.24576
India,afzalgarh,198,Unhealthy,4,Good,198,Unhealthy,3,Good,188,Unhealthy,29.3937,78.67393
Canada,alma,55,Moderate,1,Good,27,Good,0,Good,55,Moderate,25.84919,87.64991
India,atarra,194,Unhealthy,1,Good,44,Good,0,Good,194,Unhealthy,25.28618,80.57155
India,atarra,194,Unhealthy,1,Good,44,Good,0,Good,194,Unhealthy,21.94561,82.00192
India,atarra,194,Unhealthy,1,Good,44,Good,0,Good,194,Unhealthy,24.95884,79.8966
Italy,atri,57,Moderate,1,Good,40,Good,3,Good,57,Moderate,21.75493,79.85782
Italy,atri,57,Moderate,1,Good,40,Good,3,Good,57,Moderate,20.86328,79.74963
Italy,atri,57,Moderate,1,Good,40,Good,3,Good,57,Moderate,24.93257,82.34905
Italy,atri,57,Moderate,1,Good,40,Good,3,Good,57,Moderate,26.25997,80.95379
Italy,atri,57,Moderate,1,Good,40,Good,3,Good,57,Moderate,25.12105,81.06009
India,chhabra,171,Unhealthy,1,Good,42,Good,0,Good,171,Unhealthy,24.66472,76.84379
India,chotila,157,Unhealthy,0,Good,31,Good,1,Good,157,Unhealthy,22.42347,71.19641
India,chotila,157,Unhealthy,0,Good,31,Good,1,Good,157,Unhealthy,25.87169,73.18157
India,cuncolim,73,Moderate,0,Good,25,Good,0,Good,73,Moderate,15.1773,73.99392
India,betma,153,Unhealthy,1,Good,34,Good,0,Good,153,Unhealthy,22.68653,75.61456
India,betma,153,Unhealthy,1,Good,34,Good,0,Good,153,Unhealthy,22.6468,84.20899
India,bhimavaram,124,Unhealthy for Sensitive Groups,1,Good,36,Good,1,Good,124,Unhealthy for Sensitive Groups,16.54078,81.52322
India,bhimavaram,124,Unhealthy for Sensitive Groups,1,Good,36,Good,1,Good,124,Unhealthy for Sensitive Groups,17.69221,82.38483
India,bhiwandi,151,Unhealthy,1,Good,26,Good,1,Good,151,Unhealthy,19.30023,73.05881
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,22.76332,88.26745
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,27.15018,79.29934
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,24.03181,79.15139
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,24.97762,79.40331
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,31.53719,77.21012
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,30.75517,77.29762
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,26.44657,74.78602
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,26.30504,77.81843
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,30.47543,76.27963
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,26.76151,77.84396
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,25.62333,79.6019
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,25.19801,79.81298
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,25.06011,79.94365
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,25.99635,78.57426
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,24.73501,81.12455
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,24.66121,81.18415
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,24.66368,81.19055
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,24.65413,81.18679
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,24.78423,81.46799
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,24.60577,81.32772
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,24.61122,81.73798
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,24.99278,81.75439
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,24.42482,81.1617
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,24.6803,80.66112
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,24.53053,80.9052
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,24.04793,80.62351
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,24.55382,82.59781
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,27.54632,81.182
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,24.76231,80.9625
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,24.37629,80.86391
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,33.29809,75.64862
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,32.71214,75.56747
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,21.57927,83.38759
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,18.68073,82.10991
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,24.18371,74.14649
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,28.86637,79.60354
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,25.19684,84.7886
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,25.61658,84.47764
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,25.83135,86.19895
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,25.06494,86.50172
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,27.92459,80.18848
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,24.24836,86.77631
Sudan,bara,52,Moderate,2,Good,17,Good,0,Good,52,Moderate,26.05266,86.63487
Philippines,baras,51,Moderate,1,Good,27,Good,1,Good,51,Moderate,26.20379,81.05118
India,padra,156,Unhealthy,1,Good,33,Good,0,Good,156,Unhealthy,22.2398,73.08451
India,padra,156,Unhealthy,1,Good,33,Good,0,Good,156,Unhealthy,27.98223,78.31672
India,padra,156,Unhealthy,1,Good,33,Good,0,Good,156,Unhealthy,24.51106,79.45803
India,padra,156,Unhealthy,1,Good,33,Good,0,Good,156,Unhealthy,25.10389,78.26085
India,padra,156,Unhealthy,1,Good,33,Good,0,Good,156,Unhealthy,16.43638,78.87649
India,padra,156,Unhealthy,1,Good,33,Good,0,Good,156,Unhealthy,26.8986,81.27005
India,padra,156,Unhealthy,1,Good,33,Good,0,Good,156,Unhealthy,32.1108,76.46817
India,padra,156,Unhealthy,1,Good,33,Good,0,Good,156,Unhealthy,23.38286,74.38027
India,padra,156,Unhealthy,1,Good,33,Good,0,Good,156,Unhealthy,27.60373,80.13808
France,paita,27,Good,0,Good,27,Good,0,Good,10,Good,21.40589,82.83535
France,paita,27,Good,0,Good,27,Good,0,Good,10,Good,26.33371,86.45905
France,paita,27,Good,0,Good,27,Good,0,Good,10,Good,25.73509,86.75452
India,phillaur,444,Hazardous,2,Good,111,Unhealthy for Sensitive Groups,1,Good,391,Hazardous,31.01887,75.79111
India,salon,303,Hazardous,1,Good,48,Good,0,Good,260,Very Unhealthy,26.02857,81.45403
India,salon,303,Hazardous,1,Good,48,Good,0,Good,260,Very Unhealthy,25.89439,78.76312
India,salon,303,Hazardous,1,Good,48,Good,0,Good,260,Very Unhealthy,32.34461,76.53672
India,salon,303,Hazardous,1,Good,48,Good,0,Good,260,Very Unhealthy,31.4817,76.78745
India,rafiganj,356,Hazardous,1,Good,60,Moderate,0,Good,284,Very Unhealthy,24.81757,84.63445
India,rajur,150,Unhealthy,1,Good,41,Good,0,Good,150,Unhealthy,20.32748,77.01019
India,rajur,150,Unhealthy,1,Good,41,Good,0,Good,150,Unhealthy,21.89062,76.61953
India,phulpur,226,Very Unhealthy,1,Good,48,Good,1,Good,226,Very Unhealthy,25.54895,82.0895
India,phulpur,226,Very Unhealthy,1,Good,48,Good,1,Good,226,Very Unhealthy,27.89505,81.13014
